493000 1283.8066
494000 1217.4332
495000 1310.8998
496000 1299.4201
497000 1244.9849
498000 1313.4281
499000 1235.114
500000 1271.5667
501000 1265.0757
502000 1297.4694
503000 1279.6361
504000 1287.772
505000 1271.4042
506000 1204.4473
507000 1313.7701
508000 1326.1015
509000 1227.2401
510000 1251.7658
511000 1195.0798
512000 1298.4273
513000 1266.0963
514000 1274.0586
515000 1181.7133
516000 1241.401
517000 1275.3589
518000 1253.193
519000 1261.7818
520000 1329.1918
521000 1225.3222
522000 1298.3376
523000 1265.8416
524000 1329.4695
525000 1303.318
526000 1219.0776
527000 1309.8645
528000 1309.8697
529000 1275.6157
530000 1284.4292
531000 1299.0899
532000 1365.8815
533000 1220.1281
534000 1244.5989
535000 1234.1808
536000 1248.6566
537000 1195.681
538000 1294.2643
539000 1302.5762
540000 1330.4498
541000 1192.9871
542000 1337.7993
543000 1200.7805
544000 1265.6377
545000 1318.7871
546000 1273.9684
547000 1250.2929
548000 1232.9462
549000 1342.2544
550000 1284.0401
551000 1258.1323
552000 1267.2114
553000 1220.6268
554000 1265.6188
555000 1142.6298
556000 1296.6966
557000 1292.4454
558000 1311.6487
559000 1273.2728
560000 1244.3401
561000 1307.9833
562000 1231.539
563000 1230.0186
564000 1292.0055
565000 1323.6764
566000 1216.4351
567000 1285.9983
568000 1331.4974
569000 1292.7878
570000 1288.6844
571000 1275.9093
572000 1299.9962
573000 1226.2083
574000 1262.2782
575000 1245.5522
576000 1252.8535
577000 1284.3457
578000 1282.721
579000 1262.1933
580000 1244.0269
581000 1223.7747
582000 1310.8567
583000 1266.0169
584000 1288.4496
585000 1290.677
586000 1274.7003
587000 1247.216
588000 1271.4593
589000 1311.3926
590000 1287.6859
591000 1316.729
592000 1247.2691
593000 1230.6717
594000 1232.7184
595000 1262.4144
596000 1232.5189
597000 1249.5667
598000 1298.3753
599000 1188.349
600000 1246.4159
601000 1253.9728
602000 1285.723
603000 1251.6134
604000 1328.3343
605000 1273.8932
606000 1256.3237
607000 1276.8006
608000 1268.3388
609000 1332.2093
610000 1308.3721
611000 1381.5389
612000 1220.5207
613000 1323.4055
614000 1287.9799
615000 1241.485
616000 1278.9585
617000 1229.8687
618000 1316.7049
619000 1268.0877
620000 1243.9811
621000 1234.0404
622000 1253.438
623000 1287.7976
624000 1300.7475
625000 1250.6736
626000 1306.975
627000 1286.3864
628000 1220.4929
629000 1265.9307
630000 1216.1644
631000 1362.8138
632000 1289.3812
633000 1267.533
634000 1269.9166
635000 1257.2805
636000 1284.7955
637000 1273.8126
638000 1244.7364
639000 1286.2614
640000 1248.8263
641000 1288.7445
642000 1308.4956
643000 1164.0768
644000 1336.6099
645000 1315.347
646000 1201.6193
647000 1264.9989
648000 1297.2921
649000 1247.0727
650000 1252.2233
651000 1252.0201
652000 1265.1104
653000 1271.0184
654000 1298.6561
655000 1253.1861
656000 1281.2941
657000 1307.2592
658000 1279.9838
659000 1235.6069
660000 1237.4744
661000 1374.3071
662000 1337.8425
663000 1272.0183
664000 1270.6867
665000 1310.1754
666000 1183.2894
667000 1248.7846
668000 1314.279
669000 1288.0599
670000 1263.9029
671000 1360.0339
672000 1332.5788
673000 1222.5198
674000 1211.299
675000 1299.9713
676000 1228.4465
677000 1257.145
678000 1264.399
679000 1299.4651
680000 1244.0224
681000 1292.6793
682000 1274.8139
683000 1337.9213
684000 1265.4919
685000 1194.9415
686000 1351.4957
687000 1280.3248
688000 1262.0019
689000 1233.1765
690000 1256.7285
691000 1286.87
692000 1212.9624
693000 1330.3788
694000 1255.965
695000 1259.119
696000 1229.8225
697000 1321.2457
698000 1343.7441
699000 1249.4043
700000 1212.883
701000 1242.0908
702000 1238.6569
703000 1302.5688
704000 1303.725
705000 1255.6468
706000 1221.6132
707000 1257.8041
708000 1247.7214
709000 1309.5475
710000 1305.53
711000 1197.8217
712000 1226.1855
713000 1250.963
714000 1285.0218
715000 1247.0846
716000 1254.9474
717000 1344.6307
718000 1265.1643
719000 1272.3237
720000 1236.8913
721000 1255.8152
722000 1273.1023
723000 1232.8665
724000 1224.6157
725000 1368.3522
726000 1273.3235
727000 1293.2147
728000 1273.5945
729000 1358.1985
730000 1246.8339
731000 1256.0768
732000 1222.2963
733000 1227.8478
734000 1343.1012
735000 1255.4388
736000 1247.5252
737000 1271.4009
738000 1303.1796
739000 1224.683
740000 1246.6768
741000 1238.6295
742000 1257.0655
743000 1289.6185
744000 1328.9283
745000 1299.6057
746000 1336.4351
747000 1257.2533
748000 1112.1635
749000 1340.0481
750000 1235.4676
751000 1268.327
752000 1289.5789
753000 1297.2213
754000 1176.9841
755000 1290.0726
756000 1269.4284
757000 1320.3604
758000 1336.9124
759000 1378.4408
760000 1221.851
761000 1270.3822
762000 1250.1965
763000 1330.4459
764000 1260.4809
765000 1284.4595
766000 1354.0222
767000 1212.6604
768000 1187.1802
769000 1307.5241
770000 1296.8436
771000 1300.6292
772000 1244.5029
773000 1266.0896
774000 1187.6002
775000 1238.1449
776000 1316.0525
777000 1286.8295
778000 1331.4152
779000 1227.7083
780000 1290.6987
781000 1235.6874
782000 1275.9909
783000 1248.5724
784000 1307.1474
785000 1244.6074
786000 1196.6479
787000 1311.2742
788000 1267.3204
789000 1305.8001
790000 1277.8595
791000 1302.2245
792000 1239.7307
793000 1251.8881
794000 1245.0568
795000 1215.6357
796000 1266.6166
797000 1291.8892
798000 1268.0403
799000 1346.0988
800000 1276.0249
801000 1295.627
802000 1329.2973
803000 1302.2504
804000 1253.982
805000 1258.8501
806000 1322.2924
807000 1237.84
808000 1235.7132
809000 1219.2043
810000 1263.5631
811000 1217.7079
812000 1277.6226
813000 1190.0669
814000 1295.108
815000 1312.4388
816000 1263.2567
817000 1307.0646
818000 1318.3237
819000 1243.6497
820000 1300.5178
821000 1305.232
822000 1330.3196
823000 1250.795
824000 1339.2985
825000 1307.7871
826000 1281.3657
827000 1289.6983
828000 1240.2211
829000 1280.6476
830000 1270.9862
831000 1271.7836
832000 1270.0834
833000 1255.3149
834000 1247.588
835000 1287.2731
836000 1272.069
837000 1226.9415
838000 1230.4633
839000 1301.2438
840000 1296.0637
841000 1215.0188
842000 1244.9939
843000 1240.7029
844000 1308.4475
845000 1226.464
846000 1253.9367
847000 1198.0531
848000 1292.4545
849000 1271.9192
850000 1305.3474
851000 1255.9882
852000 1288.9953
853000 1204.4957
854000 1241.1162
855000 1256.5413
856000 1348.8019
857000 1202.981
858000 1263.6463
859000 1233.9524
860000 1150.7041
861000 1338.8173
862000 1221.5628
863000 1209.92
864000 1328.9579
865000 1188.2598
866000 1287.7153
867000 1282.594
868000 1340.8736
869000 1298.16
870000 1252.2872
871000 1275.5455
872000 1278.8421
873000 1206.0392
874000 1222.6141
875000 1349.4431
876000 1287.502
877000 1297.3046
878000 1278.0056
879000 1295.4018
880000 1378.6676
881000 1261.6681
882000 1319.8217
883000 1231.0726
884000 1265.9124
885000 1221.0083
886000 1308.044
887000 1296.0713
888000 1327.0866
889000 1206.0882
890000 1197.7764
891000 1292.2108
892000 1310.0138
893000 1253.7153
894000 1242.3832
895000 1314.023
896000 1268.3566
897000 1368.5441
898000 1309.6847
899000 1282.7821
900000 1330.5464
901000 1306.9507
902000 1244.0504
903000 1320.0375
904000 1224.8582
905000 1236.5062
906000 1315.9076
907000 1248.929
908000 1258.8287
909000 1243.4025
910000 1231.6291
911000 1321.5022
912000 1255.9619
913000 1301.2705
914000 1294.2966
915000 1259.5591
916000 1239.0784
917000 1348.8265
918000 1293.9754
919000 1309.1945
920000 1254.3655
921000 1255.0351
922000 1216.8003
923000 1193.4889
924000 1280.2091
925000 1260.9028
926000 1325.104
927000 1256.5859
928000 1266.7533
929000 1237.4685
930000 1246.7956
931000 1268.0031
932000 1298.8931
933000 1226.0213
934000 1266.3199
935000 1215.8676
936000 1251.1345
937000 1221.2125
938000 1241.3416
939000 1252.9476
940000 1315.6843
941000 1281.1583
942000 1258.1062
943000 1287.1363
944000 1205.5236
945000 1244.7121
946000 1315.0197
947000 1331.4687
948000 1295.8829
949000 1317.3583
950000 1210.8635
951000 1362.0996
952000 1269.0225
953000 1239.5231
954000 1212.0326
955000 1313.5938
956000 1225.4065
957000 1325.7268
958000 1260.3852
959000 1334.3169
960000 1297.2503
961000 1329.6685
962000 1325.1514
963000 1278.7809
964000 1224.2716
965000 1301.9801
966000 1313.8152
967000 1309.4832
968000 1213.6558
969000 1193.4714
970000 1343.1438
971000 1272.2907
972000 1216.6483
973000 1250.9301
974000 1233.7386
975000 1308.2628
976000 1226.1504
977000 1282.3269
978000 1188.8651
979000 1169.968
980000 1288.2027
981000 1236.9322
982000 1229.2472
983000 1284.0339
984000 1242.9646
985000 1236.9149
986000 1200.8289
987000 1313.7322
988000 1217.268
989000 1220.1397
990000 1308.1392
991000 1236.2813
992000 1274.037
993000 1188.9118
994000 1336.5067
995000 1255.1436
996000 1300.93
997000 1256.7715
998000 1289.6437
999000 1302.6584
1000000 1255.2165
1001000 1231.8941
1002000 1292.5641
1003000 1208.5298
1004000 1344.4531
1005000 1290.3755
1006000 1312.9061
1007000 1322.5091
1008000 1264.3446
1009000 1339.8163
1010000 1286.708
1011000 1299.5842
1012000 1285.0313
1013000 1261.1208
1014000 1284.1486
1015000 1345.3245
1016000 1274.7092
1017000 1318.9444
1018000 1258.9749
1019000 1281.4072
1020000 1241.775
1021000 1278.39
1022000 1279.0056
1023000 1240.0128
1024000 1335.2995
1025000 1351.1961
1026000 1281.5749
1027000 1282.983
1028000 1288.6815
